,extended.base_filename,is_ransomware,is_encrypted,Baseline only: pred,Advanced only: pred,Fourier only: pred,Baseline and Fourier: pred,Advanced and Fourier: pred,Baseline and Advanced: pred,"Baseline, Advanced, and Fourier: pred"
173,0046-png-c0.png,0,1,1,1,1,1,1,1,1
174,0045-svg.svg,0,1,1,1,1,1,1,1,1
175,0034-mp3.mp3,0,1,1,1,1,1,1,1,1
176,base32.0057-mkv.mkv,0,1,1,1,1,1,1,1,1
177,base32.0026-apk.apk,0,1,1,1,1,1,1,1,1
178,0088-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
179,0059-oxps.oxps,0,1,0,1,1,1,1,1,1
180,0007-mp3.mp3,0,1,1,1,1,1,1,1,1
181,0052-gif.gif,0,1,1,1,1,1,1,1,1
182,0084-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
183,base32.0091-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
184,0062-tif-resized.tif,0,0,0,0,0,0,0,0,0
185,0041-csv.csv,0,0,0,0,0,0,0,0,0
186,base32.0064-ps1.ps1,0,0,0,0,0,0,0,0,0
187,base32.0048-7z-bzip2.7z,0,0,0,0,1,1,0,0,0
188,0053-jpg-q001.jpg,0,1,0,1,1,1,1,1,1
189,base32.0073-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
190,0064-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
191,base32.0006-dwg.dwg,0,1,1,1,1,1,1,1,1
192,0006-dll.dll,0,1,1,1,1,1,1,1,1
193,0030-webp-q50-c6.webp,0,1,1,1,1,1,1,1,0
194,0041-dll.dll,0,1,1,1,1,1,1,1,1
195,0065-png-c9.png,0,1,1,1,1,1,1,1,1
196,0014-ppt-password.ppt,0,1,1,1,1,1,1,1,1
197,base32.0073-webp-from-web.webp,0,1,1,1,1,1,1,1,1
198,0041-gif-from-web.gif,0,0,0,0,0,1,1,0,1
199,0098-png-c7.png,0,1,1,1,1,1,1,1,1
200,base32.0017-jpg.jpg,0,0,0,0,0,0,0,0,0
201,0089-epub.epub,0,1,1,1,1,1,1,1,1
202,0059-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
203,0076-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
204,base32.0037-pptx.pptx,0,1,1,0,1,1,1,0,1
205,base32.0053-js.js,0,1,1,1,1,1,1,1,1
206,0043-7z-lzma2.7z,0,0,1,1,1,1,1,1,1
207,0085-epub.epub,0,0,0,1,0,0,0,0,0
208,base32.0027-gz.gz,0,1,1,1,1,1,1,1,1
209,base32.0057-oxps.oxps,0,0,1,0,0,1,0,0,0
210,0099-7z-lzma.7z,0,0,1,1,1,1,1,1,1
211,0065-7z-bzip2.7z,0,0,1,0,1,0,0,0,0
212,base32.0092-ppt-password.ppt,0,1,1,1,1,1,1,1,1
213,base32.0100-apk.apk,0,1,1,1,1,1,1,1,1
214,0039-svg-from-web.svg,0,1,1,1,1,1,1,1,1
215,base32.0013-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
216,0059-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
217,base32.0013-ics.ics,0,0,0,0,0,0,0,0,0
218,0058-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
219,0026-eps.eps,0,1,1,1,1,1,1,1,1
220,base32.0086-7z-highcompress.7z,0,0,0,0,1,1,0,0,0
221,0070-oxps.oxps,0,0,0,0,0,0,0,0,0
222,base32.0049-ppt.ppt,0,1,1,1,1,1,1,1,1
223,base32.0026-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
224,0062-gif-from-web.gif,0,0,0,0,0,0,1,0,0
225,0073-gif-from-web.gif,0,1,0,1,1,1,1,0,1
226,base32.0092-7z-lzma2.7z,0,0,1,1,1,1,1,1,1
227,base32.0052-pptx.pptx,0,1,1,1,1,1,1,1,1
228,base32.0009-gif-from-web.gif,0,1,1,1,1,1,1,1,1
229,base32.0055-webp-from-web.webp,0,1,0,1,1,1,1,1,1
230,base32.0006-so.so,0,1,1,1,1,1,1,1,1
231,0047-png-c5.png,0,1,1,0,1,1,1,1,1
232,base32.0055-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
233,base32.0001-png-from-web.png,0,0,1,0,1,1,1,1,1
234,base32.MP3.pdf,0,1,1,1,1,1,1,1,1
235,base32.0099-TIF.TIF,0,0,0,0,0,0,0,0,0
236,0039-zlib.zlib,0,1,1,1,1,1,1,1,1
237,0090-ps1.ps1,0,1,1,1,1,1,1,1,1
238,0022-js.js,0,1,1,1,1,1,1,1,1
239,base32.0001-bin.bin,0,0,0,0,0,0,0,0,0
240,0049-mp4-from-web.mp4,0,0,0,0,0,0,0,0,0
241,base32.0035-png-c9.png,0,1,1,1,1,1,1,1,1
242,base32.0077-jpg-q075.jpg,0,1,1,1,1,1,1,1,1
243,0022-xls.xls,0,1,1,1,1,1,1,1,1
244,base32.0100-dll.dll,0,0,0,0,0,0,0,0,0
245,0017-html.html,0,0,0,0,0,0,0,0,0
246,base32.0061-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
247,base32.0034-ods.ods,0,0,0,0,1,1,0,0,0
248,0018-png-from-web.png,0,1,1,1,1,1,1,1,1
249,0078-gif-from-web.gif,0,1,1,1,1,1,1,1,1
250,0026-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
251,base32.0073-ods.ods,0,0,0,1,1,0,1,1,0
252,base32.0011-TIF.TIF,0,1,1,1,0,1,1,1,1
253,base32.0033-zip-deflate.zip,0,0,0,1,1,1,1,1,1
254,base32.0067-ods.ods,0,1,1,1,1,1,1,1,1
255,base32.0054-jpg-q050.jpg,0,0,1,1,0,1,0,1,1
256,base32.0070-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
257,0087-TIF.TIF,0,0,0,0,0,0,0,0,0
258,base32.0040-jpg-q050.jpg,0,0,1,0,0,0,0,1,0
259,0018-exe.exe,0,1,1,1,1,1,1,1,1
260,0077-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
261,base32.0054-ppt-password.ppt,0,1,0,0,1,0,0,0,0
262,base32.0018-docx.docx,0,1,1,1,1,1,1,1,1
263,0068-zip-deflate.zip,0,0,0,0,1,1,0,0,0
264,0095-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
265,base32.0095-epub.epub,0,1,1,1,1,1,1,1,1
266,0002-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
267,base32.0040-xlsx-password.xlsx,0,1,1,1,1,1,1,1,1
268,base32.0021-eps-from-web.eps,0,0,0,0,0,0,0,0,0
269,0086-zip-deflate.zip,0,1,1,1,1,1,1,1,1
270,base32.0006-pdf-password.pdf,0,1,1,1,1,1,1,1,1
271,base32.0044-xls.xls,0,1,1,1,1,1,1,1,1
272,base32.0067-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
273,0049-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
274,0083-eps.eps,0,1,1,1,1,1,1,1,1
275,0021-epub.epub,0,1,1,1,1,1,1,1,1
276,0043-jpg.jpg,0,0,1,0,0,0,0,0,0
277,0057-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
278,base32.0060-png-c5.png,0,1,1,1,1,1,1,1,1
279,base32.0090-doc-password.doc,0,1,1,1,1,1,1,1,1
280,base32.0052-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
281,0021-ics.ics,0,1,1,0,1,1,1,1,1
282,base32.0048-xlsx-nomagic.xlsx,0,0,0,0,0,0,0,0,0
283,base32.0098-gif-from-web.gif,0,1,1,1,1,1,1,1,1
284,base32.0018-xlsx-password.xlsx,0,0,0,1,0,0,0,0,0
285,base32.0075-png-c5.png,0,0,0,0,1,0,0,0,0
286,base32.0094-bmp-from-web.bmp,0,0,1,0,0,0,0,0,0
287,base32.PPTX-PASSWORD.pdf,0,1,1,1,1,1,1,1,1
288,0059-dwg-from-web.dwg,0,0,0,0,0,0,0,0,0
289,base32.0036-ods.ods,0,1,1,1,1,1,1,1,1
290,base32.0016-webp-lossless-c2.webp,0,0,0,1,0,0,0,0,0
291,0013-webp-q50-c0.webp,0,1,1,1,0,1,1,1,1
292,base32.0094-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
293,0048-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
294,0069-html.html,0,0,0,0,0,0,0,0,0
295,base32.0042-html.html,0,0,0,0,0,0,0,0,0
296,0046-webp-q50-c2.webp,0,1,1,1,1,1,1,1,1
297,0075-zip-ppmd.zip,0,0,1,0,1,1,0,0,0
298,0034-svg.svg,0,1,1,1,1,1,1,1,1
299,base32.0037-zip-deflate.zip,0,0,0,1,1,0,0,0,0
300,base32.0083-pptx.pptx,0,1,0,1,1,0,1,1,0
301,base32.0010-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
302,base32.0095-jpg-q001.jpg,0,1,1,0,0,1,0,0,0
303,0041-png-c9.png,0,1,1,1,1,1,1,1,1
304,base32.0016-7z-ppmd.7z,0,0,1,1,1,1,1,1,1
305,base32.0008-bin.bin,0,1,1,1,1,1,1,1,1
306,base32.0014-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
307,base32.0093-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
308,base32.0029-epub.epub,0,0,1,1,0,1,0,1,0
309,base32.0066-webp-q50-c2.webp,0,0,1,0,0,0,0,0,0
310,base32.0047-ods.ods,0,0,0,1,0,0,0,0,0
311,base32.0052-jpg-q025.jpg,0,1,1,1,0,0,1,1,1
312,base32.0028-png-c5.png,0,0,0,0,0,0,0,0,0
313,0012-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
314,0021-dwg-from-web.dwg,0,0,0,0,0,0,0,0,0
315,0052-ods.ods,0,0,1,0,0,0,0,0,0
316,base32.0100-xls-password.xls,0,1,1,1,1,1,1,1,1
317,base32.0063-7z-highcompress.7z,0,1,0,0,0,1,0,0,1
318,base32.0004-mkv.mkv,0,0,0,1,0,0,1,0,0
319,base32.0039-dwg.dwg,0,1,1,1,1,1,1,1,1
320,base32.0075-tif-resized.tif,0,1,1,1,1,1,1,1,1
321,base32.0075-eps.eps,0,0,0,0,0,0,0,0,0
322,base32.0081-so.so,0,1,1,1,1,1,1,1,1
323,0027-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
324,base32.0098-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
325,0098-jpg-q025.jpg,0,1,0,1,0,1,1,1,1
326,0076-xls.xls,0,1,1,1,1,1,1,1,1
327,base32.0089-zip-deflate.zip,0,1,0,1,1,1,1,1,1
328,0078-ppt-password.ppt,0,1,1,1,1,1,1,1,1
329,base32.0031-webp-q50-c0.webp,0,1,1,1,0,1,0,1,0
330,base32.0074-TIF.TIF,0,1,1,1,1,1,1,1,1
331,0099-png-c0.png,0,0,0,0,0,0,0,0,0
332,0097-eps.eps,0,0,0,0,0,0,0,0,0
333,base32.0087-TIF.TIF,0,1,1,1,1,1,1,1,1
334,0087-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
335,0039-png-c7.png,0,1,1,1,1,1,1,1,1
336,0094-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
337,base32.0064-gif-from-web.gif,0,0,0,0,0,0,0,0,0
338,base32.0094-pdf-password.pdf,0,1,1,1,0,1,1,1,1
339,base32.0017-txt.txt,0,1,1,1,1,1,1,1,1
340,0013-TIF.TIF,0,1,1,1,1,1,1,1,1
341,base32.0047-png-c0.png,0,0,0,0,0,0,0,0,0
342,0084-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
343,base32.BIN.pdf,0,1,1,1,1,1,1,1,1
344,base32.0089-ics.ics,0,1,1,1,1,1,1,1,1
345,base32.0009-dll.dll,0,0,0,0,1,0,1,0,1
346,base32.0016-mp3.mp3,0,1,1,1,1,1,1,1,1
347,base32.0072-ods.ods,0,0,0,0,1,0,0,0,0
348,base32.0098-xml.xml,0,1,1,1,1,1,1,1,1
349,base32.0093-ppt-nomagic.ppt,0,1,1,0,1,1,1,1,1
350,0100-jpg-q001.jpg,0,0,1,1,0,0,0,1,0
351,base32.0099-xlsx-nomagic.xlsx,0,1,1,0,1,1,1,1,1
352,base32.0086-dll.dll,0,1,1,1,1,1,1,1,1
353,base32.0094-bin.bin,0,1,1,1,1,1,1,1,1
354,0086-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
355,base32.0055-js.js,0,1,1,1,1,1,1,1,1
356,0099-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
357,base32.0017-ppt-nomagic.ppt,0,1,1,1,1,1,1,1,1
358,base32.0082-docx-password.docx,0,1,1,1,1,1,1,1,1
359,base32.0097-xls.xls,0,1,1,1,1,1,1,1,1
360,base32.0086-xml.xml,0,0,0,0,0,0,0,0,0
361,base32.0092-doc-nomagic.doc,0,0,0,0,0,0,0,0,0
362,0085-bmp.bmp,0,1,0,0,1,1,1,0,1
363,0060-png-from-web.png,0,1,1,1,1,1,1,1,1
364,base32.0006-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
365,0048-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
366,0098-xlsx-password.xlsx,0,1,1,1,1,1,1,1,1
367,0025-pptx-nomagic.pptx,0,1,1,1,1,1,1,1,1
368,0023-ppt-password.ppt,0,1,1,1,1,1,1,1,1
369,base32.0069-pdf-password.pdf,0,0,1,1,0,1,1,1,1
370,0070-epub.epub,0,1,1,1,1,1,1,1,1
371,0059-docx-password.docx,0,1,1,1,1,1,1,1,1
372,base32.0081-ppt.ppt,0,1,1,1,1,1,1,1,1
373,0082-png-c0.png,0,1,1,1,0,1,1,1,1
374,0090-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
375,0087-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
376,0072-jpg-q001.jpg,0,0,0,1,0,0,0,1,0
377,0003-ics.ics,0,1,1,1,1,1,1,1,1
378,base32.0025-so.so,0,1,1,1,1,1,1,1,1
379,0098-webp-lossless-c6.webp,0,1,1,1,0,1,1,1,1
380,0076-bmp.bmp,0,0,0,0,0,0,0,0,0
381,base32.0089-webp-q50-c2.webp,0,0,1,1,0,1,1,1,1
382,base32.0048-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
383,0068-tif-resized.tif,0,1,1,1,1,1,1,1,1
384,base32.0068-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
385,base32.0079-gif.gif,0,0,0,0,0,0,0,0,0
386,base32.0017-png-c5.png,0,1,1,1,1,1,1,1,1
387,base32.0061-docx.docx,0,1,0,1,1,1,1,1,1
388,0046-pptx-password.pptx,0,1,1,1,1,1,1,1,1
389,0078-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
390,base32.0089-ppt.ppt,0,1,1,1,1,1,1,1,1
391,base32.0073-7z-bzip2.7z,0,0,0,0,1,0,0,0,0
392,base32.0037-doc.doc,0,1,1,0,1,1,1,1,1
393,0016-jpg.jpg,0,0,0,0,0,0,0,0,0
394,0086-gz.gz,0,1,1,1,0,1,1,1,1
395,base32.C3.pdf,0,1,1,1,1,1,1,1,1
396,0097-tif-resized.tif,0,0,0,0,1,0,0,0,0
397,0087-png-c5.png,0,0,0,0,0,0,0,0,0
398,0006-exe.exe,0,1,0,0,1,1,1,1,1
399,0088-epub.epub,0,1,1,1,1,1,1,1,1
400,0066-webp-from-web.webp,0,0,1,0,1,1,0,0,0
401,0058-html.html,0,1,1,1,1,1,1,1,1
402,0012-bmp.bmp,0,0,0,0,0,0,0,0,0
403,0056-mp3.mp3,0,1,1,1,1,1,1,1,1
404,0081-epub.epub,0,0,0,1,0,0,1,1,0
405,base32.0015-png-c3.png,0,0,0,1,1,0,1,0,1
406,0029-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
407,base32.0043-jpg-q075.jpg,0,1,1,1,0,1,1,1,1
408,base32.0034-tar.tar,0,0,0,1,0,0,0,0,0
409,base32.0025-apk.apk,0,1,1,1,1,1,1,1,1
410,0012-mp4.mp4,0,0,0,0,1,0,0,0,0
